arxiv_id,title,summary,published,updated,html_url,pdf_url,authors,affiliations,countries,primary_category,categories
http://arxiv.org/abs/1502.03679v1,"On Mathematical Functions for Theoretical and Experimental Distributions
  for Shrutis (Micro Tonal Intervals) and Their Application in Hindustani Music","  In this work, exact mathematical functions have been formulated for three
important theoretical Shruti (micro tonal interval) distributions, i.e. for
Western Compilation, Deval, and Nagoji Row in Hindustani music. A generalized
mathematical function for Shrutis has also been formulated. This generalized
function shows a very high order of conformity with the experimentally derived
Shruti distribution, than those of the theoretical Shruti distributions.
",2015-02-06T21:50:19Z,2015-02-06T21:50:19Z,http://arxiv.org/abs/1502.03679v1,http://arxiv.org/pdf/1502.03679v1,Vishal Midya,Unknown,,math.GM,
http://arxiv.org/abs/1511.08033v1,On Mathematical Symbols in China,"  When studying the history of mathematical symbols, one finds that the
development of mathematical symbols in China is a significant piece of Chinese
history; however, between the beginning of mathematics and modern day
mathematics in China, there exists a long blank period. Let us focus on the
development of Chinese mathematical symbols, and find out the significance of
their origin, evolution, rise and fall within Chinese mathematics.
",2015-11-25T12:18:26Z,2015-11-25T12:18:26Z,http://arxiv.org/abs/1511.08033v1,http://arxiv.org/pdf/1511.08033v1,"Fang Li, Yong Zhang","Unknown, Unknown",,math.HO,01A25
http://arxiv.org/abs/1602.07946v1,"From Mathematics and Education, to Mathematics Education","  This chapter takes a historical view of the development of mathematics
education, from its initial status as a business mostly managed by
mathematicians to the birth of mathematics education as a scientific field of
research. Starting from the acknowledgement that research in mathematics
education demands more than the traditional focus on discussing curricular
options at distinct grade levels, we identified several specialized clusters,
debating specific issues related to mathematics education at an international
level. We grouped the clusters into three main areas: relationships with
psychology, the study of social, cultural and political dimensions, and the
relevance of a theory for mathematics education.
",2016-02-25T14:30:38Z,2016-02-25T14:30:38Z,http://arxiv.org/abs/1602.07946v1,http://arxiv.org/pdf/1602.07946v1,"Fulvia Furinghetti, José Manuel Matos, Marta Menghini","Unknown, Unknown, Unknown",,math.HO,
http://arxiv.org/abs/1608.03026v1,"Towards Visual Type Theory as a Mathematical Tool and Mathematical User
  Interface","  A visual type theory is a cognitive tool that has much in common with
language, and may be regarded as an exceptional form of spatial text adjunct. A
mathematical visual type theory, called NPM, has been under development that
can be viewed as an early-stage project in mathematical knowledge management
and mathematical user interface development. We discuss in greater detail the
notion of a visual type theory, report on progress towards a usable
mathematical visual type theory, and discuss the outlook for future work on
this project.
",2016-08-10T02:10:40Z,2016-08-10T02:10:40Z,http://arxiv.org/abs/1608.03026v1,http://arxiv.org/pdf/1608.03026v1,Lucius Schoenbaum,Unknown,,cs.AI,"cs.HC, math.HO"
http://arxiv.org/abs/1612.04254v1,Mathematics: abstraction and reality. A sketch toward deeper analysis,"  This paper establishes grounds for deeper exploration into the question of
dual nature of mathematics as an abstract discipline and as a concrete science.
It is argued, as one of the consequences of the discussion, that the division
into ""pure"" and ""applied"" mathematics is artificial. The criterion of
creativity and applicability outside of the original context is used as a
litmus test. It is emphasized that great societies and cultural environments
produce great mathematics and individual mathematicians.
",2016-12-11T22:36:28Z,2016-12-11T22:36:28Z,http://arxiv.org/abs/1612.04254v1,http://arxiv.org/pdf/1612.04254v1,Radoslav Dimitric,Unknown,,math.GM,"00A30, 62A01, 01Axx"
http://arxiv.org/abs/1702.05112v1,"OntoMath Digital Ecosystem: Ontologies, Mathematical Knowledge Analytics
  and Management","  In this article we consider the basic ideas, approaches and results of
developing of mathematical knowledge management technologies based on
ontologies. These solutions form the basis of a specialized digital ecosystem
OntoMath which consists of the ontology of the logical structure of
mathematical documents Mocassin and ontology of mathematical knowledge
OntoMathPRO, tools of text analysis, recommender system and other applications
to manage mathematical knowledge. The studies are in according to the ideas of
creating a distributed system of interconnected repositories of digitized
versions of mathematical documents and project to create a World Digital
Mathematical Library.
",2017-02-16T19:14:00Z,2017-02-16T19:14:00Z,http://arxiv.org/abs/1702.05112v1,http://arxiv.org/pdf/1702.05112v1,"Alexander Elizarov, Alexander Kirillovich, Evgeny Lipachev, Olga Nevzorova","Unknown, Unknown, Unknown, Unknown",,cs.DL,"cs.AI, 68T30, H.3.7"
http://arxiv.org/abs/1306.4235v1,Mathematics via Symmetry,"  We state the defining characteristic of mathematics as a type of symmetry
where one can change the connotation of a mathematical statement in a certain
way when the statement's truth value remains the same. This view of mathematics
as satisfying such symmetry places mathematics as comparable with modern views
of physics and science where, over the past century, symmetry also plays a
defining role. We explore the very nature of mathematics and its relationship
with natural science from this perspective. This point of view helps clarify
some standard problems in the philosophy of mathematics.
",2013-06-17T04:28:48Z,2013-06-17T04:28:48Z,http://arxiv.org/abs/1306.4235v1,http://arxiv.org/pdf/1306.4235v1,"Noson S. Yanofsky, Mark Zelcer","Unknown, Unknown",,math.HO,"00A30, 03A05, 18C05, 81R40"
http://arxiv.org/abs/2103.04101v1,"A view from lockdown: mathematics discovered, invented, and inherited","  The classical platonist / formalist dilemma in philosophy of mathematics can
be expressed in lay terms as a deceptively naive question: \emph{Is new
mathematics discovered or invented? Using examples from my own mathematical
work during the Coronavirus lockdown, I argue that there is also a third way:
new mathematics can also be inherited. And entering into possession, making it
your own, could be great fun.
",2021-03-06T11:23:29Z,2021-03-06T11:23:29Z,http://arxiv.org/abs/2103.04101v1,http://arxiv.org/pdf/2103.04101v1,Alexandre Borovik,Unknown,,math.HO,
http://arxiv.org/abs/2202.13771v1,Conceptual Mathematics via Literate Programming,"  Recent developments in computer programming and in mathematics suggest that
there is a strong case for a new way of introducing programming to enhance the
learning of school mathematics. The article describes a collaboration of
mathematics and computer science teachers to solve the Josephus problem. We
demonstrate how a programming approach based on both types and functions can
make a vastly improved contribution to learning mathematics than the less
successful use of conventional computer programming in Scratch.
",2022-02-22T20:58:35Z,2022-02-22T20:58:35Z,http://arxiv.org/abs/2202.13771v1,http://arxiv.org/pdf/2202.13771v1,"Ian Benson, Jim Darby, Neil MacDonald, Jesse Sigal","Unknown, Unknown, Unknown, Unknown",,math.HO,"cs.PL, 97B50, 97P40, K.3.2"
http://arxiv.org/abs/2303.03573v1,"Enlargement of Filtrations: An Exposition of Core Ideas with Financial
  Examples","  In this paper we provide an exhaustive survey of the current state of the
mathematics of filtration enlargement and an interpretation of the key results
of the literature from the viewpoint of mathematical finance. The emphasis is
on providing a well-structured compendium of known mathematical results that
can be used by researchers in mathematical finance. We mainly state the results
and discuss their role and significance, with references provided for the
omitted proofs. The discussion of mathematical results is accompanied by
numerous examples from mathematical finance.
",2023-03-07T01:01:25Z,2023-03-07T01:01:25Z,http://arxiv.org/abs/2303.03573v1,http://arxiv.org/pdf/2303.03573v1,"Karen Grigorian, Robert A. Jarrow","Unknown, Unknown",,q-fin.MF,"math.PR, q-fin.PR"
http://arxiv.org/abs/2403.19675v1,"A review of Alfred North Whitehead's ""Introduction to Mathematics""","  In 1911, Alfred North Whitehead published a short book ""Introduction to
Mathematics"" (IM) intended for students wanting an explanation of the
fundamental ideas of mathematics. Whitehead's IM has enduring value because it
was written not long after he and Bertrand Russell published their monumental
three-volume work ""Principia Mathematica"" (PM) -- a publication of immense
historical significance for mathematics. IM sheds light on Whitehead's view of
mathematics at that time. Whitehead's book places proofs in predicate logic as
the mythical starting point of mathematics, although Whitehead himself was slow
to understand the significance of symbolic predicate logic.
",2024-02-19T18:03:52Z,2024-02-19T18:03:52Z,http://arxiv.org/abs/2403.19675v1,http://arxiv.org/pdf/2403.19675v1,Thomas Hales,Unknown,,math.HO,
http://arxiv.org/abs/2407.02175v1,"Interaction spaces: towards a universal mathematical theory of complex
  systems","  We present the first steps of interaction spaces theory, a universal
mathematical theory of complex systems which is able to embed cellular
automata, agent based models, master equation based models, stochastic or
deterministic, continuous or discrete dynamical systems, networked dynamical
models, artificial neural networks and genetic algorithms in a single notion.
Therefore, interaction spaces represent a common mathematical language that can
be used to describe several complex systems modeling frameworks. This is the
first step to start a mathematical theory of complex systems. Every notion is
introduced both using an intuitive description by listing lots of examples, and
using a modern mathematical language.
",2024-07-02T11:30:41Z,2024-07-02T11:30:41Z,http://arxiv.org/abs/2407.02175v1,http://arxiv.org/pdf/2407.02175v1,Paolo Giordano,Unknown,,math-ph,"math.MP, nlin.AO, nlin.CG, nlin.PS"
http://arxiv.org/abs/2002.02712v3,"Discovering Mathematical Objects of Interest -- A Study of Mathematical
  Notations","  Mathematical notation, i.e., the writing system used to communicate concepts
in mathematics, encodes valuable information for a variety of information
search and retrieval systems. Yet, mathematical notations remain mostly
unutilized by today's systems. In this paper, we present the first in-depth
study on the distributions of mathematical notation in two large scientific
corpora: the open access arXiv (2.5B mathematical objects) and the mathematical
reviewing service for pure and applied mathematics zbMATH (61M mathematical
objects). Our study lays a foundation for future research projects on
mathematical information retrieval for large scientific corpora. Further, we
demonstrate the relevance of our results to a variety of use-cases. For
example, to assist semantic extraction systems, to improve scientific search
engines, and to facilitate specialized math recommendation systems. The
contributions of our presented research are as follows: (1) we present the
first distributional analysis of mathematical formulae on arXiv and zbMATH; (2)
we retrieve relevant mathematical objects for given textual search queries
(e.g., linking $P_{n}^{(\alpha, \beta)}\!\left(x\right)$ with `Jacobi
polynomial'); (3) we extend zbMATH's search engine by providing relevant
mathematical formulae; and (4) we exemplify the applicability of the results by
presenting auto-completion for math inputs as the first contribution to math
recommendation systems. To expedite future research projects, we have made
available our source code and data.
",2020-02-07T10:57:00Z,2021-06-22T10:57:45Z,http://arxiv.org/abs/2002.02712v3,http://arxiv.org/pdf/2002.02712v3,"Andre Greiner-Petter, Moritz Schubotz, Fabian Mueller, Corinna Breitinger, Howard S. Cohl, Akiko Aizawa, Bela Gipp","Unknown, Unknown, Unknown, Unknown, Unknown, Unknown, Unknown",,cs.DL,cs.IR
http://arxiv.org/abs/math/0305020v1,"Reforms of the university mathematics education for non-mathematical
  specialties","  This article is a part of the report for the research project ``Reform of the
Course System and Teaching Content of Higher Mathematics (For Non-Mathematical
Specialties)'' in 1995, supported by the National Ministry of Education. There
are thirteen universities participated in this project. The Report not only
reflects results of our participants, but also includes valuable opinions of
many colleagues in the mathematical education circles. In this article, after a
brief description on the history and reform situation of the higher mathematics
education in China, attention concentrates to three aspects. They are: main
problems in this field existing; the functions of mathematics accomplishment
for college students; these concern course system, teaching and learning
philosophy, such as overemphasized specialty education, overlooking to arouse
rational thinking and aesthetic conceptions, etc. The last aspect contains a
discussion on several important relationships, such as: knowledge impartment
and quality cultivation, inherence and modernization of the mathematical
knowledge, teacher's guidance and students' initiative, mathematical basic
training and mathematical application consciousness and ability cultivation,
etc.
",2003-05-01T00:25:36Z,2003-05-01T00:25:36Z,http://arxiv.org/abs/math/0305020v1,http://arxiv.org/pdf/math/0305020v1,Shutie Xiao,Unknown,,math.HO,97D30
